"inputs[""Aryl Halide""].components[0].identifiers[0].value","inputs[""Boronate in Solvent""].components[0].identifiers[0].value","inputs[""Ligand in Solvent""].components[0].identifiers[0].value","inputs[""Base in Solvent""].components[0].identifiers[0].value","inputs[""Solvent_1""].components[0].identifiers[0].value",outcomes[0].products[0].measurements[0].percentage.value
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[Li+].CC(C)(C)[O-],C1CCOC1,15.93000030517578
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[Li+].CC(C)(C)[O-],C1CCOC1,19.709999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[Li+].CC(C)(C)[O-],C1CCOC1,15.9399995803833
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[Li+].CC(C)(C)[O-],C1CCOC1,19.790000915527344
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[Li+].CC(C)(C)[O-],C1CCOC1,15.56999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,C(=O)(O)[O-].[Na+],C1CCOC1,18.770000457763672
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,C(=O)(O)[O-].[Na+],C1CCOC1,15.380000114440918
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,C(=O)(O)[O-].[Na+],C1CCOC1,21.309999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,C(=O)(O)[O-].[Na+],C1CCOC1,14.960000038146973
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,C(=O)(O)[O-].[Na+],C1CCOC1,20.81999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,C(=O)(O)[O-].[Na+],C1CCOC1,17.06999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,C(=O)(O)[O-].[Na+],C1CCOC1,18.0
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,C(=O)(O)[O-].[Na+],C1CCOC1,15.81999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],C(=O)(O)[O-].[Na+],C1CCOC1,23.61000061035156
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,C(=O)(O)[O-].[Na+],C1CCOC1,17.559999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],C(=O)(O)[O-].[Na+],C1CCOC1,23.13999938964844
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,C(=O)(O)[O-].[Na+],C1CCOC1,15.789999961853027
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,CCN(CC)CC,C1CCOC1,14.920000076293944
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,CCN(CC)CC,C1CCOC1,13.109999656677246
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,CCN(CC)CC,C1CCOC1,17.100000381469727
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,CCN(CC)CC,C1CCOC1,15.470000267028809
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,CCN(CC)CC,C1CCOC1,16.799999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,CCN(CC)CC,C1CCOC1,15.119999885559082
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,CCN(CC)CC,C1CCOC1,23.6200008392334
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,CCN(CC)CC,C1CCOC1,15.90999984741211
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],CCN(CC)CC,C1CCOC1,22.1299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,CCN(CC)CC,C1CCOC1,18.71999931335449
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],CCN(CC)CC,C1CCOC1,26.71999931335449
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,CCN(CC)CC,C1CCOC1,16.81999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[F-].[Cs+],C1CCOC1,22.32999992370605
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[F-].[Cs+],C1CCOC1,17.8799991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[F-].[Cs+],C1CCOC1,24.549999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[F-].[Cs+],C1CCOC1,17.40999984741211
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[F-].[Cs+],C1CCOC1,22.84000015258789
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[F-].[Cs+],C1CCOC1,16.989999771118164
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[F-].[Cs+],C1CCOC1,27.270000457763672
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[F-].[Cs+],C1CCOC1,19.809999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[F-].[Cs+],C1CCOC1,25.3700008392334
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[F-].[Cs+],C1CCOC1,23.549999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[F-].[Cs+],C1CCOC1,29.940000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[F-].[Cs+],C1CCOC1,19.6299991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,22.63999938964844
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,18.18000030517578
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,25.489999771118164
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,20.489999771118164
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,25.25
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,20.020000457763672
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,27.520000457763672
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,23.940000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,27.56999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,23.21999931335449
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,31.01000022888184
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[O-]P(=O)([O-])[O-].[K+].[K+].[K+],C1CCOC1,20.06999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,O,CN(C)C=O,18.479999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,O,CN(C)C=O,16.06999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,O,CN(C)C=O,18.3799991607666
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,O,CN(C)C=O,15.56999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,O,CN(C)C=O,18.479999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,O,CN(C)C=O,14.479999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,O,CN(C)C=O,18.57999992370605
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,O,CN(C)C=O,15.350000381469728
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],O,CN(C)C=O,21.299999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,O,CN(C)C=O,19.200000762939453
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],O,CN(C)C=O,22.600000381469727
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,O,CN(C)C=O,16.90999984741211
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[OH-].[Na+],CN(C)C=O,17.559999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[Na+],CN(C)C=O,15.720000267028809
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[OH-].[Na+],CN(C)C=O,22.65999984741211
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[OH-].[Na+],CN(C)C=O,15.300000190734863
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[Na+],CN(C)C=O,18.46999931335449
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[Na+],CN(C)C=O,15.050000190734863
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[OH-].[Na+],CN(C)C=O,17.229999542236328
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[Na+],CN(C)C=O,17.260000228881836
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[OH-].[Na+],CN(C)C=O,22.5
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[Na+],CN(C)C=O,16.940000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[OH-].[Na+],CN(C)C=O,20.34000015258789
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[OH-].[Na+],CN(C)C=O,18.049999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[OH-].[K+],CN(C)C=O,18.63999938964844
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[OH-].[K+],CN(C)C=O,15.779999732971191
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[OH-].[K+],CN(C)C=O,18.8700008392334
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[OH-].[K+],CN(C)C=O,16.459999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[OH-].[K+],CN(C)C=O,18.399999618530277
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[OH-].[K+],CN(C)C=O,14.869999885559082
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[OH-].[K+],CN(C)C=O,21.690000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],COc1cccc(c1c2ccccc2P(C3CCCCC3)C4CCCCC4)OC,[OH-].[K+],CN(C)C=O,15.270000457763672
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.CC(C)(C)P([C]1[CH][CH][CH][CH]1)C(C)(C)C.[Fe],[OH-].[K+],CN(C)C=O,21.8700008392334
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)c1cc(c(c(c1)C(C)C)c2ccccc2P(C3CCCCC3)C4CCCCC4)C(C)C,[OH-].[K+],CN(C)C=O,17.06999969482422
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P([c-]2cccc2)c3ccccc3.c1ccc(cc1)P([c-]2cccc2)c3ccccc3.[Fe+2],[OH-].[K+],CN(C)C=O,21.190000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC1(c2cccc(c2Oc3c1cccc3P(c4ccccc4)c5ccccc5)P(c6ccccc6)c7ccccc7)C,[OH-].[K+],CN(C)C=O,18.26000022888184
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1,[Li+].CC(C)(C)[O-],CN(C)C=O,50.93000030517578
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,[Li+].CC(C)(C)[O-],CN(C)C=O,16.440000534057617
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],c1ccc(cc1)P(c2ccccc2)c3ccccc3,[Li+].CC(C)(C)[O-],CN(C)C=O,18.559999465942383
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.CC(C)(C)P(C1=CC=C(C=C1)N(C)C)C(C)(C)C.Cl[Pd]Cl,[Li+].CC(C)(C)[O-],CN(C)C=O,14.0
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],C1CCC(CC1)P(C2CCCCC2)C3CCCCC3,[Li+].CC(C)(C)[O-],CN(C)C=O,20.049999237060547
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],Cc1ccccc1P(c2ccccc2C)c3ccccc3C,[Li+].CC(C)(C)[O-],CN(C)C=O,16.209999084472656
ClC1=CC=C2N=CC=CC2=C1,F[B-](F)(C1=C(C)C=CC2=C1C=NN2C3CCCCO3)F.[K+],CCCCP([C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)[C@@]45C[C@H]6C[C@@H](C4)C[C@@H](C5)C6,[Li+].CC(C)(C)[O-],CN(C)C=O,16.670000076293945
